1416722400,4.57551134383253,0
1416726000,166.91105047774,0
1416729600,266.833265034155,0
1416733200,311.707325436527,0
1416736800,373.061375255112,0
1416740400,309.04831641229,0
1416744000,220.558238761861,0
1416747600,145.27362472942,0
1416751200,85.7038529137391,0
1416754800,-20.3139055258577,0
1416758400,-23.1458054815337,0
1416762000,-0.530622384252867,0
1416765600,51.8833872213531,0
1416769200,106.795061840268,0
1416772800,91.6372977651391,0
1416776400,112.003534315233,0
1416780000,91.604263260191,0
1416783600,-27.3290949569541,0
1416787200,-111.552019084705,0
1416790800,-208.456825900666,0
1416794400,-274.011425066182,0
1416798000,-228.501344762819,0
1416801600,-164.191154482396,0
1416805200,-41.8278477863602,0
1416808800,91.5876936647701,0
1416812400,238.117080494766,0
1416816000,403.649370650235,0
1416819600,402.14250138942,0
1416823200,394.10006658166,0
1416826800,360.748476798174,0
1416830400,292.090841282615,0
1416834000,248.391026485619,0
1416837600,112.386358102333,0
1416841200,94.5294524370587,0
1416844800,67.5721383558891,0
1416848400,97.2772749763148,0
1416852000,110.278380891396,0
1416855600,161.380953398308,0
1416859200,215.43909382406,0
1416862800,180.152198827099,0
1416866400,157.637876913046,0
1416870000,59.7109020221206,0
1416873600,-47.637823317063,0
1416877200,-149.781646441927,0
1416880800,-198.514805113389,0
1416884400,-170.402721573957,0
1416888000,-109.860922169944,0
1416891600,3.46241433701442,0
1416895200,152.974957537835,0
1416898800,275.516599990137,0
1416902400,408.462363355298,0
1416906000,482.491726796856,0
1416909600,482.659545748605,0
1416913200,434.160511827466,0
1416916800,317.507049252362,0
1416920400,214.741084730453,0
1416924000,141.404246941589,0
1416927600,102.404495609893,0
1416931200,88.1176877924843,0
1416934800,87.0585159302047,0
1416938400,149.283174856191,0
1416942000,151.247065211921,0
1416945600,243.364895914346,0
1416949200,196.17340768171,0
1416952800,128.40985652377,0
1416956400,38.7569048339174,0
1416960000,-42.0420908731888,0
1416963600,-152.705622321967,0
1416967200,-149.298893813874,0
1416970800,-223.187185867485,0
1416974400,-134.855593061212,0
1416978000,-23.3554360767015,0
1416981600,137.258671367183,0
1416985200,260.820274924575,0
1416988800,338.469335904209,0
1416992400,427.836648725012,0
1416996000,417.865465252352,0
1416999600,396.365765882248,0
1417003200,299.375745433053,0
1417006800,157.445684454282,0
1417010400,46.1321901476171,0
1417014000,63.8256858524566,0
1417017600,7.2832465366602,0
1417021200,55.4675231509938,0
1417024800,94.6794644593849,0
1417028400,143.052472255466,0
1417032000,120.34330967321,0
1417035600,144.784843128961,0
1417039200,76.6506505913017,0
1417042800,-8.0899566233501,0
1417046400,-149.838925884601,0
1417050000,-211.056612492754,0
1417053600,-263.296064909581,0
1417057200,-197.998821035541,0
1417060800,-180.553907958881,0
1417064400,-79.5291490388491,0
1417068000,56.1912788710708,0
1417071600,189.169630847207,0
1417075200,337.936044259078,0
1417078800,368.416811887899,0
1417082400,360.257434161374,0
1417086000,310.741023338447,0
1417089600,225.796281434241,0
1417093200,139.434340729324,0
1417096800,35.5109949008925,0
1417100400,-51.5427010759853,0
1417104000,-2.59865617590968,0
1417107600,37.1833699847742,0
1417111200,-25.8103186905054,0
1417114800,83.4189226060308,0
1417118400,102.277027653876,0
1417122000,84.1301234927374,0
1417125600,61.6397658078671,0
1417129200,-49.242366014101,0
1417132800,-175.756023086855,0
1417136400,-244.414731663813,0
1417140000,-324.998699598585,0
1417143600,-324.415482891341,0
1417147200,-223.189871440416,0
1417150800,-122.559833796412,0
1417154400,38.6502663219449,0
1417158000,149.350766792991,0
1417161600,260.045348687567,0
1417165200,361.039874103997,0
1417168800,359.725063244195,0
1417172400,331.293262007486,0
1417176000,218.689667029128,0
1417179600,123.826252845063,0
1417183200,4.32552044609978,0
1417186800,-24.2758410952583,0
1417190400,-43.475625853951,0
1417194000,-32.569644911351,0
1417197600,15.7252666904384,0
1417201200,86.4851750354963,0
1417204800,152.808684794302,0
1417208400,95.5408731968828,0
1417212000,71.5324643930855,0
1417215600,-560.271864748056,1
1417219200,-109.090213676171,0
1417222800,-222.710520997245,0
1417226400,-293.848364677118,0
1417230000,-231.75696972891,0
1417233600,-175.31629117904,0
1417237200,-107.277715726616,0
1417240800,91.64454384947,0
1417244400,174.707618332081,0
1417248000,365.708417582788,0
1417251600,389.241697341489,0
1417255200,408.850137869865,0
1417258800,305.268705899508,0
1417262400,324.396381853559,0
1417266000,186.081039836802,0
1417269600,75.1366918492816,0
1417273200,45.7754706369321,0
1417276800,64.0822237999982,0
1417280400,60.6958078222468,0
1417284000,113.531844844708,0
1417287600,167.829627057461,0
1417291200,178.34775948588,0
1417294800,214.819264385642,0
1417298400,104.369040244464,0
1417302000,9.64174145491683,0
1417305600,-13.7491034950471,0
1417309200,-139.440211072494,0
1417312800,-160.360493489644,0
1417316400,-162.22401028554,0
1417320000,-131.288602830442,0
1417323600,25.0728117121094,0
1417327200,215.969360153215,0
1417330800,316.304504310406,0
1417334400,458.557170094119,0
1417338000,502.066759003588,0
1417341600,521.656964148512,0
1417345200,461.128583552239,0
1417348800,372.998067378107,0
1417352400,261.913261842025,0
1417356000,213.531537669659,0
1417359600,164.54949436965,0
1417363200,150.94521715819,0
1417366800,156.258655321445,0
1417370400,245.958305476756,0
1417374000,261.086373388149,0
1417377600,264.490649335704,0
1417381200,280.730096147792,0
1417384800,252.665480483929,0
1417388400,147.201756476048,0
1417392000,50.4316223325471,0
1417395600,-7.77441532961506,0
1417399200,-48.7708539973717,0
1417402800,-49.4651041680702,0
1417406400,-25.8562104096994,0
1417410000,139.070222067006,0
1417413600,257.107225288335,0
1417417200,421.597354986019,0
1417420800,556.51781203765,0
1417424400,619.712527610948,0
1417428000,606.115536666653,0
1417431600,559.335623207772,0
1417435200,461.530959815135,0
1417438800,368.861671666173,0
1417442400,287.148553094489,0
1417446000,223.008952778683,0
1417449600,234.636582136557,0
1417453200,210.524693967311,0
1417456800,309.32478933946,0
